Frequency (Hz),Magnitude (Log Mag dB)
251201427,-99.41866667
251551777,-100.1506667
251902126,-100.5343333
252252476,-100.7263333
252602825,-101.11
252953175,-101.266
253303524,-99.539
253653874,-101.266
254004223,-100.846
254354573,-99.695
254704923,-100.27
255055272,-99.65866667
255405622,-99.27466667
255755971,-99.083
256106321,-98.69933333
256456670,-100.1983333
256807020,-99.62266667
257157369,-100.39
257507719,-98.819
257858068,-98.05166667
258208418,-100.1623333
258558768,-99.01133333
258909117,-99.93466667
259259467,-100.702
259609816,-96.67266667
259960166,-98.93933333
260310515,-100.666
260660865,-101.4336667
261011214,-101.014
261361564,-101.0136667
261711914,-100.4383333
262062263,-98.136
262412613,-97.908
262762962,-99.82666667
263113312,-98.48366667
263463661,-99.40733333
263814011,-99.79066667
264164360,-99.023
264514710,-98.83166667
264865059,-99.371
265215409,-99.755
265565759,-98.028
265916108,-99.91066667
266266458,-99.143
266616807,-99.143
266967157,-99.683
267317506,-101.4096667
267667856,-98.33966667
268018205,-95.46133333
268368555,-96.76866667
268718905,-100.414
269069254,-100.0306667
269419604,-99.80233333
269769953,-98.84333333
270120303,-98.84333333
270470652,-98.07566667
270821002,-98.03966667
271171351,-99.191
271521701,-98.80733333
271872050,-99.155
272222400,-98.57966667
272572750,-98.57933333
272923099,-99.311
273273449,-99.695
273623798,-98.16
273974148,-97.39233333
274324497,-99.275
274674847,-98.69933333
275025196,-99.08333333
275375546,-99.43066667
275725895,-99.623
276076245,-98.85533333
276426595,-98.85533333
276776944,-98.43533333
277127294,-99.77866667
277477643,-98.62733333
277827993,-98.78333333
278178342,-97.63166667
278528692,-97.24833333
278879041,-98.17166667
279229391,-97.78766667
279579741,-97.98
279930090,-99.131
280280440,-99.095
280630789,-98.71133333
280981139,-98.90333333
281331488,-99.635
281681838,-100.0183333
282032187,-99.251
282382537,-100.594
282732886,-100.1746667
283083236,-99.59866667
283433586,-99.79066667
283783935,-98.795
284134285,-98.60333333
284484634,-98.98733333
284834984,-98.18366667
285185333,-97.41633333
285535683,-97.03233333
285886032,-95.11366667
286236382,-96.80433333
286586732,-97.572
286937081,-98.72333333
287287431,-99.455
287637780,-100.2223333
287988130,-98.49533333
288338479,-98.30333333
288688829,-101.53
289039178,-101.146
289389528,-102.2973333
289739877,-100.918
290090227,-100.726
290440577,-100.726
290790926,-101.074
291141276,-100.1143333
291491625,-100.69
291841975,-99.73066667
292192324,-100.0786667
292542674,-100.0783333
292893023,-100.654
293243373,-100.4263333
293593723,-98.50733333
293944072,-99.65866667
294294422,-101.5776667
294644771,-100.0066667
294995121,-100.774
295345470,-101.158
295695820,-101.6976667
296046169,-100.5463333
296396519,-100.1623333
296746868,-100.7023333
297097218,-101.2776667
297447568,-100.3183333
297797917,-100.1263333
298148267,-99.707
298498616,-101.4336667
298848966,-100.6663333
299199315,-100.822
299549665,-100.2463333
299900014,-100.438
300250364,-100.4383333
300600714,-101.9373333
300951063,-100.7856667
301301413,-99.98266667
301651762,-101.134
302002112,-101.3256667
302352461,-102.2493333
302702811,-102.441
303053160,-102.441
303403510,-101.446
303753859,-101.8293333
304104209,-102.1773333
304454559,-101.4096667
304804908,-100.6423333
305155258,-101.7576667
305505607,-102.3333333
305855957,-100.2223333
306206306,-101.5296667
306556656,-101.5296667
306907005,-101.4936667
307257355,-99.95833333
307607705,-101.3016667
307958054,-101.2656667
308308404,-100.3063333
308658753,-100.882
309009103,-100.846
309359452,-100.654
309709802,-101.9613333
310060151,-101.7696667
310410501,-100.81
310760850,-101.7333333
311111200,-103.0766667
311461550,-102.309
311811899,-100.9303333
312162249,-102.8486667
312512598,-101.6613333
312862948,-102.429
313213297,-102.2373333
313563647,-101.6256667
313913996,-100.858
314264346,-100.858
314614695,-101.9733333
314965045,-101.206
315315395,-102.1293333
315665744,-101.1696667
316016094,-101.937
316366443,-102.4766667
316716793,-101.7096667
317067142,-101.9013333
317417492,-103.5923333
317767841,-101.6736667
318118191,-101.6736667
318468541,-104.3236667
318818890,-102.597
319169240,-101.6016667
319519589,-103.3286667
319869939,-102.7526667
320220288,-101.5656667
320570638,-102.525
320920987,-102.909
321271337,-104.216
321621686,-102.1053333
321972036,-102.0693333
322322386,-102.2613333
322672735,-102.453
323023085,-101.4576667
