Frequency (Hz),Magnitude (Log Mag dB)
279579580,-102.0093333
279929930,-102.201
280280280,-101.5896667
280630631,-99.86266667
280980981,-101.3976667
281331332,-101.17
281681682,-100.0183333
282032032,-99.635
282382383,-100.4023333
282732733,-99.79066667
283083083,-99.21533333
283433434,-100.1746667
283783784,-100.7143333
284134134,-101.8656667
284484485,-100.906
284834835,-101.062
285185185,-100.678
285535536,-100.87
285885886,-101.062
286236236,-100.4503333
286586587,-102.1773333
286936937,-101.9853333
287287287,-102.333
287637638,-103.2926667
287987988,-100.2223333
288338339,-100.6063333
288688689,-102.873
289039039,-103.4483333
289389390,-102.4893333
289739740,-102.453
290090090,-102.4533333
290440441,-103.4123333
290790791,-103.5683333
291141141,-103.3763333
291491492,-102.9926667
291841842,-104.144
292192192,-104.4916667
292542543,-103.5323333
292892893,-104.108
293243243,-104.072
293593594,-104.072
293943944,-104.8396667
294294294,-104.8396667
294644645,-104.228
294994995,-104.42
295345346,-106.147
295695696,-105.919
296046046,-104.9593333
296396397,-106.111
296746747,-105.691
297097097,-105.883
297447448,-106.267
297797798,-104.348
298148148,-104.312
298498499,-104.8876667
298848849,-104.8873333
299199199,-104.8513333
299549550,-104.66
299899900,-105.0433333
300250250,-104.6593333
300600601,-104.6236667
300950951,-105.0073333
301301301,-104.7793333
301651652,-104.9713333
302002002,-104.7796667
302352352,-106.6623333
302702703,-103.5923333
303053053,-105.1273333
303403404,-103.7483333
303753754,-104.3236667
304104104,-105.4393333
304454455,-104.6716667
304804805,-104.6716667
305155155,-105.403
305505506,-104.4436667
305855856,-104.252
306206206,-105.7506667
306556557,-104.2156667
306906907,-104.5636667
307257257,-104.372
307607608,-104.372
307957958,-103.9523333
308308308,-104.7196667
308658659,-105.4873333
309009009,-105.0673333
309359359,-104.6836667
309709710,-104.456
310060060,-105.0313333
310410411,-103.8803333
310760761,-104.612
311111111,-105.5713333
311461462,-104.42
311811812,-104.192
312162162,-104
312512513,-104.5396667
312862863,-105.1153333
313213213,-104.54
313563564,-103.7363333
313913914,-104.6956667
314264264,-104.8876667
314614615,-104.8513333
314964965,-105.0433333
315315315,-104.468
315665666,-103.856
316016016,-104.8156667
316366366,-105.1633333
316716717,-104.2036667
317067067,-104.012
317417418,-104.9353333
317767768,-104.36
318118118,-103.9756667
318468469,-103.7483333
318818819,-104.1316667
319169169,-105.823
319519520,-103.3286667
319869870,-105.0553333
320220220,-103.6763333
320570571,-102.9086667
320920921,-104.06
321271271,-103.832
321621622,-104.024
321971972,-104.3716667
322322322,-103.0286667
322672673,-104.7556667
323023023,-104.7196667
323373373,-103.5686667
323723724,-103.5686667
324074074,-103.5323333
324424424,-103.9163333
324774775,-104.264
325125125,-103.4963333
325475476,-104.4556667
325825826,-103.6523333
326176176,-103.077
326526527,-103.6523333
