Frequency (Hz),Magnitude (Log Mag dB)
333883884,-101.1103333
334234234,-100.4623333
334584585,-101.158
334934935,-100.6663333
335285285,-101.3616667
335635636,-99.75466667
335985986,-100.834
336336336,-100.1506667
336686687,-100.0786667
337037037,-100.582
337387387,-100.2823333
337737738,-99.44266667
338088088,-98.60333333
338438438,-99.83866667
338788789,-99.383
339139139,-99.88666667
339489490,-100.0066667
339839840,-100.0903333
340190190,-100.402
340540541,-99.179
340890891,-99.64666667
341241241,-98.23166667
341591592,-98.73533333
341941942,-99.04733333
342292292,-98.17166667
342642643,-97.908
342992993,-98.028
343343343,-97.344
343693694,-97.656
344044044,-98.16
344394394,-98.052
344744745,-98.17166667
345095095,-98.48333333
345445445,-97.644
345795796,-98.49566667
346146146,-98.23166667
346496497,-98.73533333
346846847,-98.43533333
347197197,-98.17166667
347547548,-98.86733333
347897898,-97.06866667
348248248,-97.728
348598599,-97.27233333
348948949,-97.584
349299299,-96.13266667
349649650,-97.02033333
350000000,-96.37266667
