Frequency (Hz),Magnitude (Log Mag dB)
208458459,-99.75433333
208808809,-100.87
209159160,-100.486
209509510,-100.1026667
209859860,-101.4096667
210210211,-101.4096667
210560561,-101.6016667
210910911,-99.87466667
211261262,-98.30366667
211611612,-98.879
211961962,-100.606
212312313,-101.1456667
212662663,-98.65166667
213013013,-100.954
213363364,-100.7263333
213713714,-99.76666667
214064064,-98.03966667
214414415,-101.3016667
214764765,-98.963
215115116,-99.347
215465466,-101.266
215815816,-99.695
216166167,-97.584
216516517,-101.23
216866867,-98.73533333
217217218,-99.083
217567568,-98.31566667
217917918,-99.275
218268269,-99.047
218618619,-98.27933333
218968969,-97.32033333
219319320,-96.32466667
219669670,-96.90066667
220020020,-99.395
220370371,-99.011
220720721,-99.743
221071071,-99.55066667
221421422,-98.59133333
221771772,-100.0903333
222122122,-97.97966667
222472473,-99.323
222822823,-98.74733333
223173174,-96.40866667
223523524,-97.752
223873874,-99.67066667
224224225,-97.14
224574575,-97.524
224924925,-98.867
225275276,-99.407
225625626,-95.37766667
225975976,-98.83133333
226326327,-97.10433333
226676677,-96.68466667
227027027,-98.41133333
227377378,-98.987
227727728,-97.032
228078078,-99.14333333
228428429,-98.37566667
228778779,-98.18366667
229129129,-101.0263333
229479480,-100.2586667
229829830,-99.107
230180181,-96.19266667
230530531,-99.26266667
230880881,-95.80933333
231231232,-96.73266667
231581582,-98.45933333
231931932,-98.45966667
232282283,-95.581
232632633,-96.50466667
232982983,-96.50466667
233333334,-97.65566667
233683684,-94.74166667
234034034,-95.509
234384385,-96.85233333
234734735,-97.044
235085085,-97.584
235435436,-99.69466667
235785786,-98.92733333
236136136,-99.083
236486487,-99.275
236836837,-97.548
237187188,-98.088
237537538,-97.51233333
237887888,-97.32
238238239,-99.431
238588589,-96.90066667
238938939,-96.51666667
239289290,-95.74933333
239639640,-95.32933333
239989990,-100.5103333
240340341,-96.28866667
240690691,-94.75366667
241041041,-97.02033333
241391392,-94.14233333
241741742,-96.63666667
242092092,-97.368
242442443,-98.13566667
242792793,-98.71133333
243143143,-97.52433333
243493494,-97.332
243843844,-98.29166667
244194194,-97.33233333
244544545,-98.25566667
244894895,-98.63966667
245245246,-97.872
245595596,-97.644
245945946,-94.766
246296297,-97.06866667
246646647,-98.02766667
246996997,-97.41633333
247347348,-95.68933333
247697698,-93.38666667
248048048,-96.229
248398399,-96.99633333
248748749,-96.421
249099099,-97.15233333
249449450,-97.344
249799800,-97.92
250150150,-99.071
250500501,-98.26766667
250850851,-98.65133333
251201201,-98.65133333
251551552,-98.80733333
251901902,-96.88866667
252252253,-100.5343333
252602603,-98.99933333
252952953,-98.38766667
253303304,-98.38766667
253653654,-99.347
254004004,-98.73533333
254354355,-100.4623333
254704705,-100.0786667
255055055,-100.0423333
255405406,-98.69933333
255755756,-97.548
256106106,-96.78066667
256456457,-99.431
256806807,-96.93633333
257157157,-97.512
257507508,-98.24333333
257857858,-96.90033333
258208208,-96.517
258558559,-97.28433333
258908909,-99.359
259259260,-99.74266667
259609610,-98.59166667
259959960,-96.63633333
260310311,-98.17166667
260660661,-99.323
261011011,-99.09533333
261361362,-100.0546667
261711712,-99.287
262062062,-99.67066667
262412413,-99.44266667
262762763,-100.786
263113113,-99.251
263463464,-98.25566667
263813814,-99.79066667
264164164,-99.98233333
264514515,-99.40666667
264864865,-100.1383333
265215215,-98.60333333
265565566,-99.56266667
265915916,-99.143
266266267,-95.88133333
266616617,-94.346
266966967,-95.845
267317318,-97.95566667
267667668,-99.49066667
268018018,-96.61266667
268368369,-97.536
268718719,-97.536
269069069,-97.34433333
269419420,-99.22733333
269769770,-99.419
270120120,-101.5296667
270470471,-98.45966667
270820821,-97.656
271171171,-100.7263333
271521522,-98.807
271871872,-99.155
272222222,-97.81166667
272572573,-100.882
272922923,-98.73533333
273273273,-97.584
273623624,-99.50266667
273973974,-98.73533333
274324325,-97.35633333
274674675,-99.65866667
275025025,-98.891
275375376,-98.855
275725726,-97.704
276076076,-97.32
276426427,-99.239
276776777,-95.74933333
277127127,-96.133
277477478,-96.70833333
277827828,-96.28866667
278178178,-95.32966667
278528529,-98.97533333
278878879,-97.212
279229229,-97.02033333
279579580,-98.74733333
279929930,-97.98
280280280,-98.903
280630631,-99.86266667
280980981,-97.368
281331332,-98.867
281681682,-100.5943333
282032032,-98.1
282382383,-97.716
282732733,-99.02333333
283083083,-98.06366667
283433434,-96.337
283783784,-96.301
284134134,-96.87633333
284484485,-96.87633333
284834835,-99.335
285185185,-96.84033333
285535536,-96.84066667
285885886,-98.75933333
286236236,-97.76366667
286586587,-99.87466667
286936937,-100.0666667
287287287,-100.0303333
287637638,-100.2223333
287987988,-96.76866667
288338339,-97.72766667
288688689,-97.884
289039039,-98.26766667
289389390,-98.84333333
289739740,-99.76666667
290090090,-99.383
290440441,-98.04
290790791,-97.04433333
291141141,-98.77133333
291491492,-99.155
291841842,-98.004
292192192,-97.392
292542543,-97.39233333
292892893,-97.00866667
293243243,-97.54833333
293593594,-98.50733333
293943944,-98.69933333
294294294,-100.618
294644645,-99.62266667
294994995,-100.0066667
295345346,-100.7743333
295695696,-99.97033333
296046046,-100.738
296396397,-99.395
296746747,-99.93433333
297097097,-100.1263333
297447448,-100.8943333
297797798,-99.167
298148148,-100.4743333
298498499,-99.89833333
298848849,-101.4336667
299199199,-101.014
299549550,-99.09533333
299899900,-99.86266667
300250250,-98.51966667
300600601,-101.7453333
300950951,-101.5533333
301301301,-100.3666667
301651652,-101.5176667
302002002,-100.5583333
302352352,-101.098
302702703,-102.0573333
303053053,-99.75433333
303403404,-100.8696667
303753754,-100.2943333
304104104,-100.6423333
304454455,-101.2176667
304804805,-101.218
305155155,-101.3736667
305505506,-101.3736667
305855856,-102.333
306206206,-101.146
306556557,-100.3783333
306906907,-101.3016667
307257257,-102.645
307607608,-100.7263333
307957958,-101.2656667
308308308,-99.53866667
308658659,-101.266
309009009,-102.381
309359359,-101.2296667
309709710,-101.386
310060060,-100.618
310410411,-102.153
310760761,-100.3906667
311111111,-100.5823333
311461462,-101.3496667
311811812,-101.6973333
312162162,-101.6973333
312512513,-101.6616667
312862863,-102.237
313213213,-100.894
313563564,-101.242
313913914,-101.8173333
314264264,-101.4336667
314614615,-102.5486667
314964965,-101.9733333
315315315,-102.9326667
315665666,-100.7863333
316016016,-102.321
316366366,-101.5176667
316716717,-101.5176667
317067067,-101.9016667
317417418,-100.714
317767768,-101.6733333
318118118,-101.4816667
318468469,-101.2536667
318818819,-101.8293333
319169169,-102.5613333
319519520,-103.1366667
319869870,-101.9856667
320220220,-102.5253333
320570571,-103.4846667
320920921,-103.4846667
321271271,-103.2566667
321621622,-103.4486667
321971972,-102.645
322322322,-100.918
322672673,-101.8773333
323023023,-102.0333333
323373373,-101.6496667
323723724,-103.3766667
324074074,-101.6136667
324424424,-101.9973333
324774775,-102.3453333
325125125,-103.1126667
325475476,-102.921
325825826,-103.6523333
326176176,-103.0766667
326526527,-103.4603333
326876877,-102.465
327227227,-102.8486667
327577578,-102.237
327927928,-103.0046667
328278278,-103.0046667
328628629,-102.201
328978979,-102.969
329329329,-101.8173333
329679680,-102.9326667
330030030,-102.3566667
330380380,-103.2803333
330730731,-103.0163333
331081081,-103.7123333
331431431,-102.6446667
331781782,-102.573
332132132,-102.309
332482483,-101.6256667
332832833,-101.3613333
333183183,-104.168
333533534,-102.7526667
333883884,-101.6856667
334234234,-102.573
334584585,-102.501
334934935,-101.8173333
335285285,-103.0886667
335635636,-102.2493333
335985986,-101.41
336336336,-101.1096667
336686687,-101.4216667
337037037,-101.7333333
337387387,-100.2823333
337737738,-102.1293333
338088088,-102.4406667
338438438,-100.99
338788789,-101.6853333
339139139,-101.6136667
339489490,-101.7333333
