Frequency (Hz),Magnitude (Log Mag dB)
234734735,-97.62033333
235085085,-98.54333333
235435436,-98.54333333
235785786,-99.88666667
236136136,-100.4263333
236486487,-99.08333333
236836837,-99.083
237187188,-99.431
237537538,-100.0063333
237887888,-97.128
238238239,-98.855
238588589,-98.24366667
238938939,-96.70866667
239289290,-96.32466667
239639640,-98.78333333
239989990,-98.39966667
240340341,-98.20766667
240690691,-98.78333333
241041041,-98.74733333
241391392,-99.323
241741742,-98.55566667
242092092,-100.4383333
242442443,-99.47866667
242792793,-97.368
243143143,-99.82633333
243493494,-98.86733333
243843844,-99.82666667
244194194,-99.82633333
244544545,-99.79066667
244894895,-94.61
245245246,-98.064
245595596,-99.563
245945946,-100.1383333
246296297,-98.41166667
246646647,-100.5223333
246996997,-101.4456667
247347348,-100.2943333
247697698,-101.254
248048048,-100.4503333
248398399,-99.68266667
248748749,-99.299
249099099,-98.49533333
249449450,-100.4143333
249799800,-98.49533333
250150150,-99.26333333
250500501,-98.26766667
250850851,-99.80266667
251201201,-99.035
251551552,-98.03966667
251901902,-98.80733333
252252253,-97.27233333
252602603,-100.726
252952953,-100.882
253303304,-101.458
253653654,-102.2253333
254004004,-101.2296667
254354355,-101.6136667
254704705,-98.35133333
255055055,-100.4263333
255405406,-99.467
255755756,-100.2346667
256106106,-100.2343333
256456457,-99.81433333
256806807,-99.81466667
257157157,-98.47133333
257507508,-100.3543333
257857858,-98.43533333
258208208,-96.70866667
258558559,-97.66766667
258908909,-99.93466667
259259260,-100.1263333
259609610,-100.51
259959960,-99.89866667
260310311,-99.515
260660661,-100.6663333
261011011,-96.98433333
261361362,-99.479
261711712,-101.2056667
262062062,-100.63
262412413,-100.978
262762763,-100.4023333
263113113,-100.4023333
263463464,-99.98233333
263813814,-100.7496667
264164164,-98.44733333
264514515,-99.98233333
264864865,-99.179
265215215,-98.987
265565566,-99.563
265915916,-99.527
266266267,-98.75933333
266616617,-98.75933333
266966967,-98.72333333
267317318,-100.0666667
267667668,-100.0663333
268018018,-96.80433333
268368369,-96.001
268718719,-98.687
269069069,-100.798
269419420,-99.611
269769770,-101.7213333
270120120,-97.5
270470471,-99.99466667
270820821,-101.302
271171171,-99.191
271521522,-98.61533333
271871872,-98.19566667
272222222,-99.347
272572573,-99.347
272922923,-98.54366667
273273273,-99.88666667
273623624,-97.20033333
273973974,-100.0786667
274324325,-98.12366667
274674675,-97.74
275025025,-97.93166667
275375376,-97.704
275725726,-98.85533333
276076076,-99.431
276426427,-98.855
276776777,-98.43566667
277127127,-99.77866667
277477478,-99.01133333
277827828,-97.632
278178178,-97.248
278528529,-97.44
278878879,-100.2823333
279229229,-98.55566667
279579580,-98.55533333
279929930,-98.55533333
280280280,-98.903
280630631,-100.4383333
280980981,-98.13566667
281331332,-98.48366667
281681682,-97.332
282032032,-97.14
282382383,-97.71566667
282732733,-97.48833333
283083083,-99.59866667
283433434,-97.48833333
283783784,-99.563
284134134,-98.79533333
284484485,-95.725
284834835,-96.073
285185185,-98.37533333
285535536,-97.03233333
285885886,-97.99166667
286236236,-97.38033333
286586587,-98.53166667
286936937,-98.72333333
287287287,-99.64666667
287637638,-97.728
287987988,-97.72766667
288338339,-97.152
288688689,-98.84333333
289039039,-98.45966667
289389390,-98.26766667
289739740,-98.04
290090090,-98.61533333
290440441,-96.50466667
290790791,-96.66066667
291141141,-97.428
291491492,-96.66066667
291841842,-97.812
292192192,-96.62466667
292542543,-97.392
292892893,-97.968
293243243,-98.12366667
293593594,-99.083
293943944,-97.35633333
294294294,-98.12366667
294644645,-99.62266667
294994995,-99.047
295345346,-98.66333333
295695696,-99.77866667
296046046,-100.1623333
296396397,-99.58666667
296746747,-102.429
297097097,-99.35933333
297447448,-99.359
297797798,-99.167
298148148,-101.05
298498499,-102.585
298848849,-102.9686667
299199199,-101.9733333
299549550,-102.9326667
299899900,-101.781
300250250,-102.9326667
300600601,-100.4023333
300950951,-100.7863333
301301301,-100.942
301651652,-101.134
302002002,-100.9423333
302352352,-100.5226667
302702703,-101.098
303053053,-100.906
303403404,-100.2943333
303753754,-99.91066667
304104104,-99.107
304454455,-100.8343333
304804805,-101.602
305155155,-99.83866667
305505506,-99.83866667
305855856,-98.68733333
306206206,-99.227
306556557,-100.1863333
306906907,-99.383
307257257,-100.3423333
307607608,-99.383
307957958,-98.38766667
308308308,-98.19566667
308658659,-100.6903333
309009009,-101.6136667
309359359,-98.35166667
309709710,-99.275
310060060,-100.2343333
310410411,-97.73966667
310760761,-97.32033333
311111111,-96.93666667
311461462,-99.23933333
311811812,-98.81933333
312162162,-99.395
312512513,-99.359
312862863,-100.894
313213213,-101.086
313563564,-101.05
313913914,-99.51466667
314264264,-101.2416667
314614615,-99.479
314964965,-99.095
315315315,-97.56
315665666,-97.90766667
316016016,-97.716
316366366,-101.3256667
316716717,-98.25566667
317067067,-97.488
317417418,-96.68466667
317767768,-97.836
318118118,-97.26033333
318468469,-99.33533333
318818819,-97.992
319169169,-99.49066667
319519520,-98.53133333
319869870,-101.0263333
320220220,-100.99
320570571,-99.839
320920921,-100.6063333
321271271,-99.227
321621622,-99.419
321971972,-101.8776667
322322322,-102.8366667
322672673,-100.7263333
323023023,-101.458
323373373,-100.3063333
323723724,-97.62033333
324074074,-100.2703333
324424424,-101.9973333
324774775,-102.3453333
325125125,-101.7693333
325475476,-102.7286667
325825826,-101.1576667
326176176,-103.2686667
326526527,-100.774
326876877,-100.738
327227227,-99.587
327577578,-99.93466667
327927928,-100.51
328278278,-101.2776667
328628629,-102.2013333
328978979,-104.504
329329329,-101.8176667
329679680,-103.5083333
330030030,-103.5083333
330380380,-102.7046667
330730731,-102.6326667
331081081,-102.753
331431431,-103.796
331781782,-102.957
332132132,-102.8846667
332482483,-102.3926667
332832833,-101.7456667
333183183,-101.8656667
333533534,-101.6016667
333883884,-101.8776667
334234234,-101.9973333
334584585,-101.5416667
334934935,-100.2823333
335285285,-102.1293333
335635636,-101.2896667
335985986,-101.218
336336336,-101.3016667
336686687,-101.2296667
337037037,-101.7333333
337387387,-101.8173333
337737738,-100.5943333
338088088,-102.0576667
338438438,-101.9493333
338788789,-101.6856667
339139139,-101.2296667
339489490,-101.5416667
339839840,-101.8173333
340190190,-101.3613333
340540541,-101.29
340890891,-101.182
341241241,-100.3423333
341591592,-100.27
341941942,-100.3903333
342292292,-99.70666667
342642643,-100.0186667
342992993,-99.947
343343343,-99.83866667
343693694,-100.1503333
344044044,-99.503
344394394,-98.62733333
344744745,-101.0496667
345095095,-99.82666667
345445445,-99.563
345795796,-100.2223333
346146146,-100.1506667
346496497,-99.69433333
346846847,-99.77866667
347197197,-100.8576667
347547548,-99.635
347897898,-98.987
348248248,-98.49533333
348598599,-98.23133333
348948949,-98.54333333
349299299,-99.58666667
349649650,-99.89833333
350000000,-98.29166667
240000000,-97.52433333
240720721,-99.05933333
241441441,-99.05933333
242162162,-100.978
242882883,-100.2106667
243603604,-93.68633333
244324324,-99.251
245045045,-96.56433333
245765766,-98.86733333
246486486,-100.4023333
247207207,-99.05933333
247927928,-99.82666667
248648649,-103.089
249369369,-99.44333333
250090090,-98.09966667
250810811,-97.716
251531532,-100.2103333
252252252,-102.5133333
252972973,-97.908
253693694,-101.3616667
254414414,-100.594
255135135,-100.0183333
255855856,-100.0183333
256576577,-100.2103333
257297297,-99.82666667
258018018,-98.48333333
258738739,-98.09966667
259459459,-100.0183333
260180180,-102.705
260900901,-99.63466667
261621622,-100.786
262342342,-100.4023333
263063063,-100.5943333
263783784,-99.63466667
264504505,-98.67566667
265225225,-100.0186667
265945946,-99.63466667
266666667,-97.716
267387387,-97.33233333
268108108,-96.75666667
268828829,-98.29133333
269549550,-97.14033333
270270270,-97.52433333
270990991,-97.716
271711712,-96.181
272432432,-96.37266667
273153153,-95.989
273873874,-96.18066667
274594595,-95.41333333
275315315,-97.524
276036036,-95.79733333
276756757,-95.605
277477477,-96.373
278198198,-95.797
278918919,-95.989
279639640,-95.989
280360360,-94.64566667
281081081,-95.797
281801802,-94.83766667
282522523,-93.11066667
283243243,-92.72733333
283963964,-92.53533333
284684685,-93.49466667
285405405,-95.22133333
286126126,-96.37266667
286846847,-95.413
287567568,-94.83766667
288288288,-94.454
289009009,-93.87833333
289729730,-94.83766667
290450450,-92.919
291171171,-93.30266667
291891892,-91.19166667
292612613,-91.384
293333333,-95.60533333
294054054,-96.565
294774775,-97.33233333
295495495,-98.29166667
296216216,-96.94833333
296936937,-97.52433333
297657658,-97.14
298378378,-98.67533333
