Frequency (Hz),Magnitude (Log Mag dB)
296396397,-99.97066667
296746747,-100.1263333
297097097,-99.16733333
297447448,-99.359
297797798,-99.74266667
298148148,-97.98
298498499,-98.55533333
298848849,-98.36366667
299199199,-98.90333333
299549550,-98.51933333
299899900,-97.944
300250250,-98.51933333
300600601,-98.67533333
300950951,-97.716
301301301,-98.25566667
301651652,-99.215
302002002,-99.791
302352352,-98.79533333
302702703,-99.179
303053053,-99.179
303403404,-98.75933333
303753754,-99.143
304104104,-97.956
304454455,-98.14766667
304804805,-97.764
305155155,-97.72766667
305505506,-97.91966667
305855856,-99.071
306206206,-98.843
306556557,-98.84333333
306906907,-98.61533333
307257257,-99.383
307607608,-98.80733333
307957958,-99.539
308308308,-99.539
308658659,-98.96333333
309009009,-99.88666667
309359359,-99.119
309709710,-99.08333333
310060060,-98.50766667
310410411,-99.083
310760761,-97.89566667
311111111,-97.704
311461462,-97.512
311811812,-97.668
312162162,-97.86
312512513,-99.16666667
312862863,-98.97533333
313213213,-99.16733333
313563564,-100.0903333
313913914,-100.2823333
314264264,-100.2826667
314614615,-100.822
314964965,-100.822
315315315,-99.671
315665666,-99.251
316016016,-99.443
316366366,-99.599
316716717,-99.98266667
317067067,-100.1746667
317417418,-99.94666667
317767768,-98.79533333
318118118,-99.371
318468469,-99.71866667
318818819,-100.2943333
319169169,-99.68266667
319519520,-101.026
319869870,-101.6016667
320220220,-102.1413333
320570571,-101.9496667
320920921,-101.3736667
321271271,-101.9133333
321621622,-101.9133333
321971972,-102.0693333
322322322,-101.8773333
322672673,-100.5343333
323023023,-99.73066667
323373373,-101.4576667
323723724,-100.69
324074074,-100.6543333
324424424,-101.4216667
324774775,-100.81
325125125,-101.0016667
325475476,-101.5776667
325825826,-101.925
326176176,-102.1173333
326526527,-102.501
326876877,-103.0406667
327227227,-103.4243333
327577578,-102.8126667
327927928,-103.1966667
328278278,-102.8126667
328628629,-103.1606667
328978979,-102.9686667
329329329,-102.393
329679680,-101.9733333
330030030,-102.741
330380380,-101.9373333
330730731,-102.2493333
331081081,-102.1773333
331431431,-101.8773333
331781782,-102.381
332132132,-102.1173333
332482483,-102.0093333
332832833,-102.321
333183183,-102.249
333533534,-102.3693333
333883884,-102.4533333
334234234,-102.573
334584585,-102.693
334934935,-102.585
335285285,-102.8966667
335635636,-102.0573333
335985986,-103.5203333
336336336,-101.6856667
336686687,-102.3813333
337037037,-101.1576667
337387387,-102.0093333
337737738,-102.321
338088088,-102.0573333
338438438,-101.3736667
338788789,-102.453
339139139,-102.1893333
339489490,-101.7333333
339839840,-101.6256667
340190190,-102.513
340540541,-101.8653333
340890891,-101.3736667
341241241,-101.11
341591592,-100.846
341941942,-101.158
342292292,-100.666
342642643,-101.17
342992993,-100.1386667
343343343,-101.374
343693694,-101.6856667
344044044,-100.2703333
344394394,-100.738
344744745,-100.666
345095095,-99.443
345445445,-100.906
345795796,-100.0306667
346146146,-98.999
346496497,-99.69466667
346846847,-100.546
347197197,-100.6663333
347547548,-100.786
347897898,-99.755
348248248,-99.071
348598599,-99.383
348948949,-98.15966667
349299299,-99.395
349649650,-98.93933333
350000000,-99.635
240000000,-95.60533333
240720721,-94.83766667
241441441,-95.41333333
242162162,-97.71566667
242882883,-99.251
243603604,-94.262
244324324,-97.52433333
245045045,-98.09966667
245765766,-99.82666667
246486486,-99.44266667
247207207,-100.402
247927928,-101.17
248648649,-101.9373333
249369369,-103.2803333
250090090,-101.9373333
250810811,-104.24
251531532,-105.0073333
252252252,-105.775
252972973,-105.1993333
253693694,-104.432
254414414,-103.2803333
255135135,-103.856
255855856,-104.432
256576577,-106.3506667
257297297,-106.159
258018018,-107.1183333
258738739,-106.7343333
259459459,-105.9666667
260180180,-106.1586667
260900901,-105.9666667
261621622,-103.6643333
262342342,-102.897
263063063,-105.0073333
263783784,-105.1993333
264504505,-104.4316667
265225225,-102.513
265945946,-102.321
266666667,-101.7456667
267387387,-101.7453333
268108108,-100.786
268828829,-101.7453333
269549550,-100.9776667
270270270,-100.2106667
270990991,-100.2106667
271711712,-99.251
272432432,-99.251
273153153,-99.251
273873874,-99.63466667
274594595,-98.48366667
275315315,-99.059
276036036,-98.48333333
276756757,-97.14033333
277477477,-96.94866667
278198198,-97.14
278918919,-96.75666667
279639640,-97.524
280360360,-96.56466667
281081081,-97.52433333
281801802,-98.86733333
282522523,-98.09966667
283243243,-96.75666667
283963964,-96.37266667
284684685,-95.79733333
285405405,-95.22166667
286126126,-94.83766667
286846847,-96.181
287567568,-96.94833333
288288288,-97.14
289009009,-97.908
289729730,-97.90766667
290450450,-96.75666667
291171171,-95.797
291891892,-93.30233333
292612613,-91.57566667
293333333,-97.52433333
294054054,-98.67533333
294774775,-100.0183333
295495495,-99.827
296216216,-99.827
296936937,-98.09966667
297657658,-99.05933333
298378378,-98.48366667
299099099,-99.059
299819820,-100.402
300540541,-101.7453333
301261261,-101.9373333
