Frequency (Hz),Magnitude (Log Mag dB)
289729730,-95.41333333
290450450,-96.373
291171171,-96.75666667
291891892,-90.61633333
292612613,-93.68633333
293333333,-97.90766667
294054054,-99.635
294774775,-100.0186667
295495495,-102.513
296216216,-102.5126667
296936937,-101.3616667
297657658,-103.8563333
298378378,-104.6236667
299099099,-105.967
299819820,-105.775
300540541,-106.9263333
301261261,-107.31
301981982,-106.7343333
302702703,-109.6126667
303423423,-109.6126667
304144144,-109.229
304864865,-108.2696667
305585586,-107.1183333
306306306,-106.7346667
307027027,-106.3506667
307747748,-106.159
308468468,-106.3506667
309189189,-102.897
309909910,-105.967
310630631,-105.3913333
311351351,-104.8156667
312072072,-104.4316667
312792793,-102.7046667
313513514,-101.9373333
314234234,-103.4726667
314954955,-102.5133333
315675676,-101.1696667
316396396,-100.2103333
317117117,-101.7456667
317837838,-102.513
318558559,-103.4723333
319279279,-103.4723333
320000000,-102.5126667
320720721,-101.7456667
321441441,-102.513
322162162,-103.4723333
322882883,-103.2803333
323603604,-104.4316667
324324324,-106.3503333
325045045,-105.3913333
325765766,-105.3913333
326486486,-103.0883333
327207207,-104.048
327927928,-101.5536667
328648649,-102.705
329369369,-104.048
330090090,-103.6643333
330810811,-105.9666667
331531532,-108.2696667
332252252,-106.7343333
332972973,-106.3506667
333693694,-104.8153333
334414414,-104.6236667
335135135,-104.048
335855856,-104.4316667
336576577,-105.3913333
337297297,-105.1993333
338018018,-107.3096667
338738739,-107.31
339459459,-107.5023333
340180180,-103.0886667
340900901,-103.8563333
341621622,-103.0886667
342342342,-102.705
343063063,-102.8966667
343783784,-104.24
344504505,-104.048
345225225,-106.1586667
345945946,-107.694
346666667,-106.7343333
347387387,-103.664
348108108,-101.9373333
348828829,-102.321
349549550,-101.7456667
350270270,-101.9373333
350990991,-102.705
351711712,-104.24
352432432,-107.502
353153153,-108.4616667
353873874,-105.967
354594595,-104.4316667
355315315,-103.472
356036036,-102.7046667
356756757,-102.8966667
357477477,-102.8966667
358198198,-105.9666667
358918919,-107.6936667
359639640,-108.0776667
360360360,-106.5426667
361081081,-107.6936667
361801802,-107.31
362522523,-103.0886667
363243243,-102.321
363963964,-104.4316667
364684685,-103.6643333
365405405,-98.48366667
366126126,-96.373
366846847,-100.786
367567568,-109.805
368288288,-109.037
369009009,-107.3103333
369729730,-104.6236667
370450450,-104.4316667
371171171,-106.3506667
371891892,-107.8856667
372612613,-109.6126667
373333333,-110.956
374054054,-112.6826667
374774775,-112.6826667
375495495,-112.491
376216216,-109.421
376936937,-108.845
377657658,-108.4613333
378378378,-108.845
379099099,-109.8046667
379819820,-111.1473333
380540541,-111.1476667
381261261,-113.642
381981982,-114.985
382702703,-113.0663333
383423423,-112.1073333
384144144,-110.188
384864865,-110.764
385585586,-110.5716667
386306306,-111.1476667
387027027,-112.2986667
387747748,-113.4503333
388468468,-115.5606667
389189189,-113.0663333
389909910,-112.107
390630631,-112.107
391351351,-111.9153333
392072072,-111.3393333
392792793,-111.5313333
393513514,-113.4503333
394234234,-112.6826667
394954955,-114.7936667
395675676,-115.369
396396396,-114.4096667
397117117,-109.421
397837838,-105.5833333
398558559,-107.502
399279279,-111.5313333
400000000,-111.7233333
400720721,-114.026
401441441,-115.369
402162162,-116.5206667
402882883,-116.3283333
403603604,-117.0963333
404324324,-115.561
405045045,-114.7933333
405765766,-113.834
406486486,-114.6016667
407207207,-114.2176667
407927928,-114.9856667
408648649,-115.7526667
409369369,-116.5206667
410090090,-117.2883333
410810811,-117.288
411531532,-117.096
412252252,-116.7123333
412972973,-115.1773333
413693694,-115.1773333
414414414,-116.1366667
415135135,-115.561
415855856,-116.5203333
416576577,-117.672
417297297,-117.8636667
418018018,-116.5203333
418738739,-116.5203333
419459459,-114.7933333
420180180,-108.845
420900901,-115.561
421621622,-116.1366667
422342342,-116.1366667
423063063,-117.096
423783784,-117.0963333
424504505,-118.2473333
425225225,-118.4393333
425945946,-117.8636667
426666667,-116.9043333
427387387,-116.9043333
428108108,-117.096
428828829,-117.48
429549550,-117.096
430270270,-115.561
430990991,-118.0556667
431711712,-118.4393333
432432432,-118.0556667
433153153,-117.288
433873874,-117.48
434594595,-118.631
435315315,-119.207
436036036,-115.945
436756757,-114.2176667
437477477,-111.915
438198198,-109.613
438918919,-113.2583333
439639640,-114.4096667
440360360,-115.7526667
441081081,-118.0556667
441801802,-117.096
442522523,-118.823
443243243,-119.399
443963964,-116.5203333
444684685,-119.207
445405405,-119.5906667
446126126,-119.5906667
446846847,-119.7823333
447567568,-119.591
448288288,-119.7826667
449009009,-119.7826667
449729730,-119.015
450450450,-119.7826667
451171171,-119.015
451891892,-119.015
452612613,-119.2066667
453333333,-119.015
454054054,-118.823
454774775,-119.015
455495495,-119.5906667
456216216,-116.7123333
456936937,-115.561
457657658,-115.561
458378378,-116.904
459099099,-119.5906667
459819820,-119.015
460540541,-118.823
461261261,-118.6313333
461981982,-119.3986667
462702703,-118.6313333
463423423,-119.2066667
464144144,-119.9743333
464864865,-120.166
465585586,-119.9743333
466306306,-119.3986667
467027027,-120.166
467747748,-120.358
468468468,-118.8233333
469189189,-113.2583333
469909910,-110.764
470630631,-114.9853333
471351351,-118.0556667
472072072,-113.642
472792793,-111.3396667
473513514,-111.3396667
474234234,-110.764
474954955,-114.0263333
475675676,-114.026
476396396,-115.5613333
477117117,-116.9043333
477837838,-118.4393333
478558559,-118.6313333
479279279,-119.3986667
480000000,-111.5313333
480720721,-113.2583333
481441441,-120.55
482162162,-120.1663333
482882883,-120.358
483603604,-120.9336667
484324324,-119.7823333
485045045,-119.7826667
485765766,-121.1256667
486486486,-115.369
487207207,-116.9043333
487927928,-119.7823333
488648649,-120.7416667
489369369,-120.55
490090090,-119.399
490810811,-120.1663333
