Frequency (Hz),Magnitude (Log Mag dB)
265215215,-94.382
265565566,-93.80633333
265915916,-94.538
266266267,-93.003
266616617,-91.85166667
266966967,-92.39133333
267317318,-92.967
267667668,-92.00733333
268018018,-91.048
268368369,-92.547
268718719,-92.931
269069069,-91.77966667
269419420,-91.55166667
269769770,-91.55166667
270120120,-91.74366667
270470471,-92.70333333
270820821,-92.47533333
271171171,-92.859
271521522,-93.43466667
271871872,-93.78233333
272222222,-94.93366667
272572573,-94.16633333
272922923,-94.706
273273273,-94.13
273623624,-95.47333333
273973974,-96.433
274324325,-96.013
274674675,-93.51833333
275025025,-94.286
275375376,-93.86633333
275725726,-92.907
276076076,-93.09866667
276426427,-92.715
276776777,-93.063
277127127,-93.25466667
277477478,-92.87066667
277827828,-95.32933333
278178178,-92.25933333
278528529,-93.79433333
278878879,-94.142
279229229,-93.75833333
279579580,-95.48533333
279929930,-95.67733333
280280280,-96.60066667
280630631,-95.25733333
280980981,-95.64133333
281331332,-96.37266667
281681682,-96.75666667
282032032,-95.41333333
282382383,-95.60533333
282732733,-95.18533333
283083083,-95.18533333
283433434,-94.60966667
283783784,-95.34133333
284134134,-94.95766667
284484485,-95.725
284834835,-95.881
285185185,-95.11333333
285535536,-94.92166667
285885886,-95.49733333
286236236,-97.188
286586587,-97.572
286936937,-96.80466667
287287287,-97.728
287637638,-98.879
287987988,-99.071
288338339,-97.91966667
288688689,-98.26733333
289039039,-99.03533333
289389390,-97.88366667
289739740,-98.23133333
290090090,-97.65566667
290440441,-96.88833333
290790791,-98.00366667
291141141,-98.19566667
291491492,-97.61966667
291841842,-98.38733333
292192192,-99.503
292542543,-99.69433333
292892893,-98.54333333
293243243,-99.65866667
293593594,-100.4263333
293943944,-102.5373333
294294294,-100.8096667
294644645,-102.1173333
294994995,-102.3093333
295345346,-103.0766667
295695696,-102.081
296046046,-102.657
296396397,-102.465
296746747,-102.429
297097097,-102.0453333
297447448,-101.8533333
297797798,-101.8533333
298148148,-103.1606667
298498499,-101.6253333
298848849,-102.7766667
299199199,-102.165
299549550,-102.357
299899900,-103.3166667
300250250,-103.892
300600601,-103.6643333
300950951,-103.4723333
301301301,-103.0526667
301651652,-104.396
302002002,-103.8203333
302352352,-103.0163333
302702703,-103.4006667
303053053,-103.2083333
303403404,-103.748
303753754,-103.3643333
304104104,-104.288
304454455,-103.5203333
304804805,-103.7123333
305155155,-104.06
305505506,-103.2926667
305855856,-103.2926667
306206206,-104.7916667
306556557,-104.0243333
306906907,-103.6043333
307257257,-103.6043333
307607608,-103.9883333
307957958,-103.1846667
308308308,-103.7603333
308658659,-104.336
309009009,-104.492
309359359,-102.957
309709710,-104.264
310060060,-103.3046667
310410411,-105.2233333
310760761,-103.4603333
311111111,-104.42
311461462,-104.9953333
311811812,-103.6166667
312162162,-103.4243333
312512513,-103.772
312862863,-103.0046667
313213213,-103.964
313563564,-104.1196667
313913914,-104.5036667
314264264,-104.12
314614615,-104.084
314964965,-103.892
315315315,-103.8923333
315665666,-104.6236667
316016016,-104.048
316366366,-103.2443333
316716717,-102.861
317067067,-104.2036667
317417418,-103.4006667
317767768,-103.976
318118118,-105.319
318468469,-103.5563333
318818819,-103.9396667
319169169,-104.2876667
319519520,-103.329
319869870,-103.904
320220220,-104.6356667
320570571,-104.06
320920921,-104.06
321271271,-103.0646667
321621622,-103.832
321971972,-103.988
322322322,-103.7963333
322672673,-103.4126667
323023023,-104.528
323373373,-104.7196667
323723724,-103.7606667
324074074,-103.7243333
324424424,-104.492
324774775,-104.6476667
325125125,-103.8803333
325475476,-105.2233333
325825826,-104.228
326176176,-103.4603333
326526527,-103.4603333
326876877,-103.4246667
327227227,-103.808
327577578,-103.3883333
327927928,-102.8126667
328278278,-103.7723333
328628629,-103.7363333
328978979,-103.7363333
329329329,-102.7766667
329679680,-103.5083333
330030030,-103.3166667
330380380,-103.0886667
330730731,-103.976
331081081,-103.137
331431431,-103.6043333
331781782,-103.3406667
332132132,-103.4606667
332482483,-103.1603333
332832833,-102.8966667
333183183,-102.825
333533534,-102.9446667
333883884,-103.4126667
334234234,-102.3813333
334584585,-103.2686667
334934935,-102.009
335285285,-102.321
335635636,-101.8656667
335985986,-102.9446667
336336336,-102.0696667
336686687,-101.8056667
337037037,-101.5413333
337387387,-101.4333333
337737738,-101.7456667
338088088,-101.29
338438438,-101.3736667
338788789,-101.4936667
339139139,-101.9973333
339489490,-101.3496667
339839840,-100.858
340190190,-101.7453333
340540541,-100.5223333
340890891,-100.606
341241241,-100.1503333
341591592,-98.92733333
341941942,-100.3903333
342292292,-100.6663333
342642643,-100.9776667
342992993,-99.563
343343343,-99.263
343693694,-98.61533333
344044044,-98.735
344394394,-100.1623333
344744745,-99.323
345095095,-99.827
345445445,-100.3303333
345795796,-100.0306667
346146146,-99.76666667
346496497,-99.69466667
346846847,-99.01133333
347197197,-100.091
347547548,-98.1
347897898,-98.987
348248248,-99.26333333
348598599,-98.03933333
348948949,-97.776
349299299,-97.668
349649650,-97.98
350000000,-97.716
240000000,-91.00033333
240720721,-90.42433333
241441441,-90.80833333
242162162,-91.95933333
242882883,-90.80833333
243603604,-93.878
244324324,-95.02966667
245045045,-94.454
245765766,-92.727
246486486,-92.727
247207207,-92.343
247927928,-92.343
248648649,-93.49433333
249369369,-95.79733333
