Frequency (Hz),Magnitude (Log Mag dB)
251901902,-90.17233333
252252253,-90.556
252602603,-90.55633333
252952953,-90.904
253303304,-92.05533333
253653654,-93.59033333
254004004,-94.13033333
254354355,-93.74633333
254704705,-93.55433333
255055055,-93.51866667
255405406,-91.59966667
255755756,-92.559
256106106,-93.13466667
256456457,-92.331
256806807,-91.75566667
257157157,-92.523
257507508,-92.487
257857858,-92.487
258208208,-93.63833333
258558559,-92.295
258908909,-94.94566667
259259260,-93.41033333
259609610,-94.562
259959960,-94.90966667
260310311,-96.63666667
260660661,-96.253
261011011,-96.79266667
261361362,-94.48966667
261711712,-94.106
262062062,-94.87366667
262412413,-93.878
262762763,-95.989
263113113,-94.454
263463464,-93.65033333
263813814,-93.65033333
264164164,-93.26666667
264514515,-93.45866667
264864865,-93.998
265215215,-94.382
265565566,-94.19
265915916,-93.00266667
266266267,-93.962
266616617,-95.30533333
266966967,-94.31
267317318,-94.88566667
267667668,-96.22866667
268018018,-95.65333333
268368369,-95.04166667
268718719,-96.57666667
269069069,-95.04166667
269419420,-96.349
269769770,-94.04666667
270120120,-94.04633333
270470471,-93.66233333
270820821,-94.01033333
271171171,-94.394
271521522,-94.20233333
271871872,-94.93366667
272222222,-94.74166667
272572573,-95.31766667
272922923,-94.13033333
273273273,-94.706
273623624,-94.898
273973974,-95.66533333
274324325,-95.62966667
274674675,-97.16433333
275025025,-97.164
275375376,-96.553
275725726,-96.361
276076076,-95.977
276426427,-94.442
276776777,-95.36533333
277127127,-95.941
277477478,-94.78966667
277827828,-94.37
278178178,-94.562
278528529,-93.79433333
278878879,-95.29333333
279229229,-94.334
279579580,-95.29366667
279929930,-94.90966667
280280280,-94.10633333
280630631,-95.44933333
280980981,-95.25733333
281331332,-95.989
281681682,-95.22133333
282032032,-96.75666667
282382383,-97.524
282732733,-96.529
283083083,-96.52866667
283433434,-96.91266667
283783784,-95.91666667
284134134,-95.53333333
284484485,-95.34133333
284834835,-94.346
285185185,-95.11333333
285535536,-94.92166667
285885886,-94.72966667
